CODIGO_DEPARTAMENTO,NOMBRE_DEPARTAMENTO,NOMBRE_MUNICIPIO,CODIGO_MUNICIPIO,TIPO,LATITUD,LONGITUD
25,CUNDINAMARCA,VILLAGÓMEZ,25871,Municipio,5.270694636,-74.19074375
25,CUNDINAMARCA,VILLAPINZÓN,25873,Municipio,5.227298709,-73.57725921
25,CUNDINAMARCA,VILLETA,25875,Municipio,5.011670402,-74.48764746
25,CUNDINAMARCA,VIOTÁ,25878,Municipio,4.436054105,-74.48543339
25,CUNDINAMARCA,YACOPÍ,25885,Municipio,5.591910157,-74.36480865
25,CUNDINAMARCA,ZIPACÓN,25898,Municipio,4.75432173,-74.38673444
25,CUNDINAMARCA,ZIPAQUIRÁ,25899,Municipio,5.06631685,-74.04960323
27,CHOCÓ,QUIBDÓ,27001,Municipio,5.7543229,-76.65015147
27,CHOCÓ,ACANDÍ,27006,Municipio,8.383938499,-77.26560256
27,CHOCÓ,ALTO BAUDÓ,27025,Municipio,5.636740989,-77.0842154
27,CHOCÓ,ATRATO,27050,Municipio,5.525825084,-76.65064357
27,CHOCÓ,BAGADÓ,27073,Municipio,5.503119772,-76.19796907
27,CHOCÓ,BAHÍA SOLANO,27075,Municipio,6.162762775,-77.41653534
27,CHOCÓ,BAJO BAUDÓ,27077,Municipio,4.492865435,-77.08271352
27,CHOCÓ,BOJAYÁ,27099,Municipio,6.474666885,-77.09933025
27,CHOCÓ,EL CANTÓN DEL SAN PABLO,27135,Municipio,5.359661967,-76.77255624
27,CHOCÓ,CARMEN DEL DARIÉN,27150,Municipio,7.033646541,-76.97423016
27,CHOCÓ,CÉRTEGUI,27160,Municipio,5.389828229,-76.52264237
27,CHOCÓ,CONDOTO,27205,Municipio,5.070586101,-76.50701751
27,CHOCÓ,EL CARMEN DE ATRATO,27245,Municipio,5.810938364,-76.19189442
27,CHOCÓ,EL LITORAL DEL SAN JUAN,27250,Municipio,4.272940191,-76.98785828
27,CHOCÓ,ISTMINA,27361,Municipio,4.586818665,-77.00090737
27,CHOCÓ,JURADÓ,27372,Municipio,7.103338868,-77.67973662
27,CHOCÓ,LLORÓ,27413,Municipio,5.585101179,-76.38544449
27,CHOCÓ,MEDIO ATRATO,27425,Municipio,6.033880098,-76.6734697
27,CHOCÓ,MEDIO BAUDÓ,27430,Municipio,5.110392243,-76.99593075
27,CHOCÓ,MEDIO SAN JUAN,27450,Municipio,4.621182739,-76.80861843
27,CHOCÓ,NÓVITA,27491,Municipio,4.853386627,-76.61823669
27,CHOCÓ,NUQUÍ,27495,Municipio,5.591359844,-77.33057439
27,CHOCÓ,RÍO IRÓ,27580,Municipio,5.190995015,-76.41996151
27,CHOCÓ,RÍO QUITO,27600,Municipio,5.567533337,-76.81157084
27,CHOCÓ,RIOSUCIO,27615,Municipio,7.389887937,-77.24067483
27,CHOCÓ,SAN JOSÉ DEL PALMAR,27660,Municipio,4.958741345,-76.28002361
27,CHOCÓ,SIPÍ,27745,Municipio,4.594415157,-76.54194459
27,CHOCÓ,TADÓ,27787,Municipio,5.26610158,-76.33109547
27,CHOCÓ,UNGUÍA,27800,Municipio,8.117281079,-77.10372723
27,CHOCÓ,UNIÓN PANAMERICANA,27810,Municipio,5.281599258,-76.61962746
41,HUILA,NEIVA,41001,Municipio,2.993360046,-75.27236232
41,HUILA,ACEVEDO,41006,Municipio,1.709114446,-75.99664184
41,HUILA,AGRADO,41013,Municipio,2.26975042,-75.71632236
41,HUILA,AIPE,41016,Municipio,3.243441923,-75.27670655
41,HUILA,ALGECIRAS,41020,Municipio,2.49785068,-75.29134946
41,HUILA,ALTAMIRA,41026,Municipio,2.07922808,-75.76858288
41,HUILA,BARAYA,41078,Municipio,3.135423634,-74.95797796
41,HUILA,CAMPOALEGRE,41132,Municipio,2.658666675,-75.32943803
41,HUILA,COLOMBIA,41206,Municipio,3.262763564,-74.78516117
41,HUILA,ELÍAS,41244,Municipio,2.022053305,-75.94430521
41,HUILA,GARZÓN,41298,Municipio,2.172441496,-75.57131243
41,HUILA,GIGANTE,41306,Municipio,2.371781539,-75.51699754
41,HUILA,GUADALUPE,41319,Municipio,1.984394016,-75.69693549
41,HUILA,HOBO,41349,Municipio,2.541654161,-75.44781083
41,HUILA,ÍQUIRA,41357,Municipio,2.691517773,-75.67383141
41,HUILA,ISNOS,41359,Municipio,1.945591321,-76.18204722
41,HUILA,LA ARGENTINA,41378,Municipio,2.156287619,-76.00679451
41,HUILA,LA PLATA,41396,Municipio,2.328076586,-76.00117299
41,HUILA,NÁTAGA,41483,Municipio,2.576066285,-75.78693757
41,HUILA,OPORAPA,41503,Municipio,2.061191362,-76.04110289
41,HUILA,PAICOL,41518,Municipio,2.40689827,-75.72803027
41,HUILA,PALERMO,41524,Municipio,2.914491967,-75.44066118
41,HUILA,PALESTINA,41530,Municipio,1.68458076,-76.1478559
41,HUILA,PITAL,41548,Municipio,2.259601773,-75.8319516
41,HUILA,PITALITO,41551,Municipio,1.848217185,-76.05217643
41,HUILA,RIVERA,41615,Municipio,2.79286115,-75.23536868
41,HUILA,SALADOBLANCO,41660,Municipio,2.100382849,-76.22897871
41,HUILA,SAN AGUSTÍN,41668,Municipio,1.924165493,-76.4165655
41,HUILA,SANTA MARÍA,41676,Municipio,2.926265937,-75.63359786
41,HUILA,SUAZA,41770,Municipio,1.870992095,-75.80798471
41,HUILA,TARQUI,41791,Municipio,2.130280544,-75.87534845
41,HUILA,TESALIA,41797,Municipio,2.526855132,-75.68259642
41,HUILA,TELLO,41799,Municipio,3.030611777,-75.08536553
41,HUILA,TERUEL,41801,Municipio,2.851852692,-75.75988934
41,HUILA,TIMANÁ,41807,Municipio,1.950715226,-75.91757649
41,HUILA,VILLAVIEJA,41872,Municipio,3.287057875,-75.13838292
41,HUILA,YAGUARÁ,41885,Municipio,2.646563339,-75.51592645
44,LA GUAJIRA,RIOHACHA,44001,Municipio,11.24297214,-72.95876315
44,LA GUAJIRA,ALBANIA,44035,Municipio,11.22869049,-72.53209657
44,LA GUAJIRA,BARRANCAS,44078,Municipio,10.94871677,-72.69696879
44,LA GUAJIRA,DIBULLA,44090,Municipio,11.09029715,-73.43568788
44,LA GUAJIRA,DISTRACCIÓN,44098,Municipio,10.92505107,-72.94444027
44,LA GUAJIRA,EL MOLINO,44110,Municipio,10.63669646,-72.8858431
44,LA GUAJIRA,FONSECA,44279,Municipio,10.8283716,-72.8018178
44,LA GUAJIRA,HATONUEVO,44378,Municipio,11.09905582,-72.73842427
44,LA GUAJIRA,LA JAGUA DEL PILAR,44420,Municipio,10.4580941,-73.07209193
44,LA GUAJIRA,MAICAO,44430,Municipio,11.38157764,-72.29500818
44,LA GUAJIRA,MANAURE,44560,Municipio,11.60554263,-72.57160392
44,LA GUAJIRA,SAN JUAN DEL CESAR,44650,Municipio,10.81311496,-73.08659986
44,LA GUAJIRA,URIBIA,44847,Municipio,11.99971986,-71.74882662
44,LA GUAJIRA,URUMITA,44855,Municipio,10.4947021,-72.98623991
44,LA GUAJIRA,VILLANUEVA,44874,Municipio,10.58364755,-72.97520286
47,MAGDALENA,SANTA MARTA,47001,Municipio,11.12189436,-73.88527855
47,MAGDALENA,ALGARROBO,47030,Municipio,10.25356475,-74.10323027
47,MAGDALENA,ARACATACA,47053,Municipio,10.64490877,-73.87972257
47,MAGDALENA,ARIGUANÍ,47058,Municipio,9.834264955,-74.08460085
47,MAGDALENA,CERRO DE SAN ANTONIO,47161,Municipio,10.3132933,-74.80834413
47,MAGDALENA,CHIVOLO,47170,Municipio,10.09951961,-74.52606667
47,MAGDALENA,CIÉNAGA,47189,Municipio,10.85754552,-74.02500493
47,MAGDALENA,CONCORDIA,47205,Municipio,10.23284801,-74.77810175
47,MAGDALENA,EL BANCO,47245,Municipio,9.114930635,-73.98105491
47,MAGDALENA,EL PIÑÓN,47258,Municipio,10.34310988,-74.67817756
47,MAGDALENA,EL RETÉN,47268,Municipio,10.65961696,-74.3251597
47,MAGDALENA,FUNDACIÓN,47288,Municipio,10.45937818,-73.88406518
47,MAGDALENA,GUAMAL,47318,Municipio,9.248004673,-74.13968085
47,MAGDALENA,NUEVA GRANADA,47460,Municipio,9.735998134,-74.32840222
47,MAGDALENA,PEDRAZA,47541,Municipio,10.15429546,-74.83178091
47,MAGDALENA,PIJIÑO DEL CARMEN,47545,Municipio,9.530748654,-74.1447657
47,MAGDALENA,PIVIJAY,47551,Municipio,10.43303399,-74.41251197
47,MAGDALENA,PLATO,47555,Municipio,9.76945611,-74.60181576
47,MAGDALENA,PUEBLOVIEJO,47570,Municipio,10.84758901,-74.36057942
47,MAGDALENA,REMOLINO,47605,Municipio,10.64860351,-74.58106823
47,MAGDALENA,SABANAS DE SAN ÁNGEL,47660,Municipio,10.10533028,-74.2644392
47,MAGDALENA,SALAMINA,47675,Municipio,10.51538178,-74.72296972
47,MAGDALENA,SAN SEBASTIÁN DE BUENAVISTA,47692,Municipio,9.380680272,-74.19797988
47,MAGDALENA,SAN ZENÓN,47703,Municipio,9.306869548,-74.35851644
47,MAGDALENA,SANTA ANA,47707,Municipio,9.503097215,-74.44419381
47,MAGDALENA,SANTA BÁRBARA DE PINTO,47720,Municipio,9.484388135,-74.66521178
47,MAGDALENA,SITIONUEVO,47745,Municipio,10.89027616,-74.62966038
47,MAGDALENA,TENERIFE,47798,Municipio,9.924701267,-74.73263001
47,MAGDALENA,ZAPAYÁN,47960,Municipio,10.11779893,-74.69115456
47,MAGDALENA,ZONA BANANERA,47980,Municipio,10.79634658,-74.17798317
50,META,VILLAVICENCIO,50001,Municipio,4.09166877,-73.49291595
50,META,ACACÍAS,50006,Municipio,3.943383008,-73.57135162
50,META,BARRANCA DE UPÍA,50110,Municipio,4.519076127,-72.99548981
50,META,CABUYARO,50124,Municipio,4.315244759,-72.95268896
50,META,CASTILLA LA NUEVA,50150,Municipio,3.805154089,-73.53886668
50,META,CUBARRAL,50223,Municipio,3.834631516,-74.06232494
50,META,CUMARAL,50226,Municipio,4.232526389,-73.31477539
50,META,EL CALVARIO,50245,Municipio,4.353769888,-73.71441684
50,META,EL CASTILLO,50251,Municipio,3.60282633,-73.89445238
50,META,EL DORADO,50270,Municipio,3.706969785,-73.83161892
50,META,FUENTE DE ORO,50287,Municipio,3.382370124,-73.59625429
50,META,GRANADA,50313,Municipio,3.441051399,-73.7611547
50,META,GUAMAL,50318,Municipio,3.947775585,-73.95983864
50,META,MAPIRIPÁN,50325,Municipio,3.117523361,-71.93805692
50,META,MESETAS,50330,Municipio,3.154771201,-74.12454824
50,META,LA MACARENA,50350,Municipio,2.161863917,-74.09488076
50,META,URIBE,50370,Municipio,3.047726858,-74.43066134
50,META,LEJANÍAS,50400,Municipio,3.614714873,-74.09628467
50,META,PUERTO CONCORDIA,50450,Municipio,2.752260112,-72.7210941
50,META,PUERTO GAITÁN,50568,Municipio,4.005034467,-71.63157429
50,META,PUERTO LÓPEZ,50573,Municipio,4.014298921,-72.64570499
50,META,PUERTO LLERAS,50577,Municipio,3.193092925,-73.23671436
50,META,PUERTO RICO,50590,Municipio,2.758083657,-73.13780171
50,META,RESTREPO,50606,Municipio,4.204310977,-73.50226037
50,META,SAN CARLOS DE GUAROA,50680,Municipio,3.84761678,-73.27583401
50,META,SAN JUAN DE ARAMA,50683,Municipio,3.289851171,-73.81635243
50,META,SAN JUANITO,50686,Municipio,4.471346322,-73.66041355
50,META,SAN MARTÍN,50689,Municipio,3.515860962,-72.65672742
50,META,VISTAHERMOSA,50711,Municipio,2.811616698,-73.66652234
52,NARIÑO,PASTO,52001,Municipio,1.083605497,-77.20610074
52,NARIÑO,ALBÁN,52019,Municipio,1.469854084,-77.06880947
52,NARIÑO,ALDANA,52022,Municipio,0.913431916,-77.69538731
52,NARIÑO,ANCUYA,52036,Municipio,1.245254077,-77.53115777
52,NARIÑO,ARBOLEDA,52051,Municipio,1.480051172,-77.12985001
52,NARIÑO,BARBACOAS,52079,Municipio,1.44563774,-78.15621072
52,NARIÑO,BELÉN,52083,Municipio,1.593645287,-77.01999366
52,NARIÑO,BUESACO,52110,Municipio,1.315215636,-77.1163664
52,NARIÑO,COLÓN,52203,Municipio,1.636334379,-77.0473156
52,NARIÑO,CONSACÁ,52207,Municipio,1.209066732,-77.44063921
52,NARIÑO,CONTADERO,52210,Municipio,0.932667458,-77.52808731
52,NARIÑO,CÓRDOBA,52215,Municipio,0.78274688,-77.36805903
52,NARIÑO,CUASPUD CARLOSAMA,52224,Municipio,0.875426999,-77.73591601
52,NARIÑO,CUMBAL,52227,Municipio,0.944223274,-77.95958446
52,NARIÑO,CUMBITARA,52233,Municipio,1.72559011,-77.59281637
52,NARIÑO,CHACHAGÜÍ,52240,Municipio,1.386497844,-77.26969022
52,NARIÑO,EL CHARCO,52250,Municipio,2.216382295,-77.99533234
52,NARIÑO,EL PEÑOL,52254,Municipio,1.512283967,-77.43050934
52,NARIÑO,EL ROSARIO,52256,Municipio,1.887689437,-77.48319589
52,NARIÑO,EL TABLÓN DE GÓMEZ,52258,Municipio,1.409430207,-76.98526959
52,NARIÑO,EL TAMBO,52260,Municipio,1.43026376,-77.38311597
52,NARIÑO,FUNES,52287,Municipio,0.957786429,-77.39532781
52,NARIÑO,GUACHUCAL,52317,Municipio,0.975037904,-77.73758941
52,NARIÑO,GUAITARILLA,52320,Municipio,1.151366658,-77.53011336
52,NARIÑO,GUALMATÁN,52323,Municipio,0.928642623,-77.58261883
52,NARIÑO,ILES,52352,Municipio,0.980534037,-77.5186573
52,NARIÑO,IMUÉS,52354,Municipio,1.07287697,-77.50150864
52,NARIÑO,IPIALES,52356,Municipio,0.497708465,-77.24047625
52,NARIÑO,LA CRUZ,52378,Municipio,1.584175998,-76.92335262
52,NARIÑO,LA FLORIDA,52381,Municipio,1.338034371,-77.42293041
52,NARIÑO,LA LLANADA,52385,Municipio,1.541847847,-77.61781608
52,NARIÑO,LA TOLA,52390,Municipio,2.56027333,-78.23506694
52,NARIÑO,LA UNIÓN,52399,Municipio,1.619697376,-77.14284622
52,NARIÑO,LEIVA,52405,Municipio,1.900862361,-77.31220073
52,NARIÑO,LINARES,52411,Municipio,1.395173084,-77.52093774
52,NARIÑO,LOS ANDES,52418,Municipio,1.672601269,-77.71054449
52,NARIÑO,MAGÜÍ,52427,Municipio,1.906858429,-78.04473644
52,NARIÑO,MALLAMA,52435,Municipio,1.155947016,-77.84664646
52,NARIÑO,MOSQUERA,52473,Municipio,2.442493698,-78.438827
52,NARIÑO,NARIÑO,52480,Municipio,1.286775273,-77.35220367
52,NARIÑO,OLAYA HERRERA,52490,Municipio,2.287856547,-78.31219024
52,NARIÑO,OSPINA,52506,Municipio,1.029815854,-77.55234944
52,NARIÑO,FRANCISCO PIZARRO,52520,Municipio,2.088531925,-78.59193099
52,NARIÑO,POLICARPA,52540,Municipio,1.735354202,-77.48134359
52,NARIÑO,POTOSÍ,52560,Municipio,0.785841088,-77.52870407
52,NARIÑO,PROVIDENCIA,52565,Municipio,1.232864821,-77.59844212
52,NARIÑO,PUERRES,52573,Municipio,0.854351651,-77.35032523
52,NARIÑO,PUPIALES,52585,Municipio,0.916769831,-77.63336954
52,NARIÑO,RICAURTE,52612,Municipio,1.147671848,-78.05811118
52,NARIÑO,ROBERTO PAYÁN,52621,Municipio,1.897581156,-78.3811163
52,NARIÑO,SAMANIEGO,52678,Municipio,1.430555262,-77.69179559
52,NARIÑO,SANDONÁ,52683,Municipio,1.288105409,-77.45670068
52,NARIÑO,SAN BERNARDO,52685,Municipio,1.529782485,-77.02070663
52,NARIÑO,SAN LORENZO,52687,Municipio,1.542139582,-77.21872693
52,NARIÑO,SAN PABLO,52693,Municipio,1.681576627,-76.97527979
52,NARIÑO,SAN PEDRO DE CARTAGO,52694,Municipio,1.536823494,-77.10140325
52,NARIÑO,SANTA BÁRBARA,52696,Municipio,2.494420411,-77.98256461
52,NARIÑO,SANTACRUZ,52699,Municipio,1.285179376,-77.7445744
52,NARIÑO,SAPUYES,52720,Municipio,1.045287475,-77.71810954
52,NARIÑO,TAMINANGO,52786,Municipio,1.591661392,-77.32525316
52,NARIÑO,TANGUA,52788,Municipio,1.064078111,-77.35063491
52,NARIÑO,SAN ANDRÉS DE TUMACO,52835,Municipio,1.574550638,-78.61540963
52,NARIÑO,TÚQUERRES,52838,Municipio,1.134440523,-77.63073238
52,NARIÑO,YACUANQUER,52885,Municipio,1.125547916,-77.42467569
54,NORTE DE SANTANDER,SAN JOSÉ DE CÚCUTA,54001,Municipio,8.112041811,-72.48862641
54,NORTE DE SANTANDER,ÁBREGO,54003,Municipio,8.019834481,-73.15850485
54,NORTE DE SANTANDER,ARBOLEDAS,54051,Municipio,7.586048164,-72.91705315
54,NORTE DE SANTANDER,BOCHALEMA,54099,Municipio,7.608509339,-72.65951909
54,NORTE DE SANTANDER,BUCARASICA,54109,Municipio,8.079802239,-72.92919926
54,NORTE DE SANTANDER,CÁCOTA,54125,Municipio,7.270560088,-72.65212153
54,NORTE DE SANTANDER,CÁCHIRA,54128,Municipio,7.684188896,-73.12939481
54,NORTE DE SANTANDER,CHINÁCOTA,54172,Municipio,7.583353136,-72.58390978
54,NORTE DE SANTANDER,CHITAGÁ,54174,Municipio,7.05161677,-72.52544746
54,NORTE DE SANTANDER,CONVENCIÓN,54206,Municipio,8.873159895,-73.20007769
54,NORTE DE SANTANDER,CUCUTILLA,54223,Municipio,7.502182366,-72.79703447
54,NORTE DE SANTANDER,DURANIA,54239,Municipio,7.746993206,-72.67208072
54,NORTE DE SANTANDER,EL CARMEN,54245,Municipio,8.867990035,-73.34585922
54,NORTE DE SANTANDER,EL TARRA,54250,Municipio,8.678263671,-73.0317597
54,NORTE DE SANTANDER,EL ZULIA,54261,Municipio,8.081200092,-72.63152118
54,NORTE DE SANTANDER,GRAMALOTE,54313,Municipio,7.906522991,-72.80705582
54,NORTE DE SANTANDER,HACARÍ,54344,Municipio,8.361831987,-73.0782633
54,NORTE DE SANTANDER,HERRÁN,54347,Municipio,7.493955781,-72.49269998
54,NORTE DE SANTANDER,LABATECA,54377,Municipio,7.218372474,-72.48281514
54,NORTE DE SANTANDER,LA ESPERANZA,54385,Municipio,7.695233593,-73.36139672
54,NORTE DE SANTANDER,LA PLAYA,54398,Municipio,8.256757875,-73.18789327
54,NORTE DE SANTANDER,LOS PATIOS,54405,Municipio,7.742291094,-72.52680784
54,NORTE DE SANTANDER,LOURDES,54418,Municipio,7.963712759,-72.8467029
54,NORTE DE SANTANDER,MUTISCUA,54480,Municipio,7.31694997,-72.76834584
54,NORTE DE SANTANDER,OCAÑA,54498,Municipio,8.206637527,-73.33765033
54,NORTE DE SANTANDER,PAMPLONA,54518,Municipio,7.379057623,-72.67590348
54,NORTE DE SANTANDER,PAMPLONITA,54520,Municipio,7.48287886,-72.63515401
54,NORTE DE SANTANDER,PUERTO SANTANDER,54553,Municipio,8.329138642,-72.41119066
54,NORTE DE SANTANDER,RAGONVALIA,54599,Municipio,7.595355974,-72.50756622
54,NORTE DE SANTANDER,SALAZAR,54660,Municipio,7.772747824,-72.86769959
54,NORTE DE SANTANDER,SAN CALIXTO,54670,Municipio,8.414441404,-73.2176038
54,NORTE DE SANTANDER,SAN CAYETANO,54673,Municipio,7.847872195,-72.60971203
54,NORTE DE SANTANDER,SANTIAGO,54680,Municipio,7.889234454,-72.7182541
54,NORTE DE SANTANDER,SARDINATA,54720,Municipio,8.215080767,-72.79580961
54,NORTE DE SANTANDER,SILOS,54743,Municipio,7.180991879,-72.78617884
54,NORTE DE SANTANDER,TEORAMA,54800,Municipio,8.760013794,-73.15714097
54,NORTE DE SANTANDER,TIBÚ,54810,Municipio,8.713507237,-72.79925855
54,NORTE DE SANTANDER,TOLEDO,54820,Municipio,7.225864961,-72.30593418
54,NORTE DE SANTANDER,VILLA CARO,54871,Municipio,7.936293173,-72.98759418
54,NORTE DE SANTANDER,VILLA DEL ROSARIO,54874,Municipio,7.718635863,-72.48361176
63,QUINDÍO,ARMENIA,63001,Municipio,4.499501128,-75.72489985
63,QUINDÍO,BUENAVISTA,63111,Municipio,4.366632382,-75.74403734
63,QUINDÍO,CALARCÁ,63130,Municipio,4.467879428,-75.65674719
63,QUINDÍO,CIRCASIA,63190,Municipio,4.604845344,-75.66688449
63,QUINDÍO,CÓRDOBA,63212,Municipio,4.395975176,-75.65132308
63,QUINDÍO,FILANDIA,63272,Municipio,4.669325347,-75.67146941
63,QUINDÍO,GÉNOVA,63302,Municipio,4.180107773,-75.76056695
63,QUINDÍO,LA TEBAIDA,63401,Municipio,4.426884849,-75.81927335
63,QUINDÍO,MONTENEGRO,63470,Municipio,4.521890945,-75.81806594
63,QUINDÍO,PIJAO,63548,Municipio,4.30397934,-75.68330417
63,QUINDÍO,QUIMBAYA,63594,Municipio,4.610273497,-75.79205087
63,QUINDÍO,SALENTO,63690,Municipio,4.611314654,-75.53092112
66,RISARALDA,PEREIRA,66001,Municipio,4.803662773,-75.79579093
66,RISARALDA,APÍA,66045,Municipio,5.139635357,-75.95353871
66,RISARALDA,BALBOA,66075,Municipio,4.918349676,-75.94275386
66,RISARALDA,BELÉN DE UMBRÍA,66088,Municipio,5.200398696,-75.86793893
66,RISARALDA,DOSQUEBRADAS,66170,Municipio,4.842021144,-75.66993655
66,RISARALDA,GUÁTICA,66318,Municipio,5.320295966,-75.80436659
66,RISARALDA,LA CELIA,66383,Municipio,4.988127679,-76.00822678
66,RISARALDA,LA VIRGINIA,66400,Municipio,4.904704187,-75.85208162
66,RISARALDA,MARSELLA,66440,Municipio,4.942936185,-75.7532139
66,RISARALDA,MISTRATÓ,66456,Municipio,5.414078141,-75.96135387
66,RISARALDA,PUEBLO RICO,66572,Municipio,5.286295408,-76.07359421
66,RISARALDA,QUINCHÍA,66594,Municipio,5.323906864,-75.71339683
66,RISARALDA,SANTA ROSA DE CABAL,66682,Municipio,4.833789828,-75.54950174
66,RISARALDA,SANTUARIO,66687,Municipio,5.076100313,-76.02286946
68,SANTANDER,BUCARAMANGA,68001,Municipio,7.155833544,-73.11156997
68,SANTANDER,AGUADA,68013,Municipio,6.182208476,-73.53038541
